Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ret1,ret5,y
2020-10-20 00:00:00+05:30,988.0268126324808,994.3748516393612,975.8974927608745,977.5525512695312,18482288,0.0,0.0,-0.009327998276986826,-0.054720013654905086,0
2020-10-21 00:00:00+05:30,983.0390454596968,993.9213889927784,951.1854522370076,963.360107421875,34082321,0.0,0.0,-0.014518343621756968,-0.07121305684317614,0
2020-10-22 00:00:00+05:30,964.6296137675084,966.9421018379,948.1247264007278,955.35693359375,30802210,0.0,0.0,-0.008307562007672242,-0.04511671975211029,1
2020-10-23 00:00:00+05:30,954.9262685377892,968.075764596618,950.573367065108,958.1229858398438,23422125,0.0,0.0,0.0028953076581428316,-0.028839853066581767,0
2020-10-26 00:00:00+05:30,953.0897537107388,953.0897537107388,915.2509326492706,920.0573120117188,37324416,0.0,0.0,-0.039729423456800306,-0.06759486453508123,1
2020-10-27 00:00:00+05:30,922.6872638083933,934.0003573150688,909.129685940206,922.5059204101562,36478896,0.0,0.0,0.002661365076359834,-0.05631066154743991,0
2020-10-28 00:00:00+05:30,925.8159103792912,933.0255097674074,910.2179195551136,912.0543212890624,29924017,0.0,0.0,-0.011329574032920009,-0.05325712133764404,1
2020-10-29 00:00:00+05:30,905.5022363151312,925.9066672658702,902.7816655110512,919.059814453125,30655304,0.0,0.0,0.007681004300447158,-0.037993254525391595,1
2020-10-30 00:00:00+05:30,922.0524364064572,936.3809035347286,916.7473024873174,931.5745239257812,34021563,0.0,0.0,0.013616860704657174,-0.02770882476093761,0
2020-11-02 00:00:00+05:30,919.1051761545776,919.1051761545776,842.9967754989971,851.2945556640625,99366895,0.0,0.0,-0.08617664631210409,-0.07473747064441616,0
2020-11-03 00:00:00+05:30,856.9850494031045,865.600239943717,832.0917105106013,839.0291748046875,88691623,0.0,0.0,-0.01440791648174844,-0.09048911639326285,1
2020-11-04 00:00:00+05:30,832.953205081128,874.6689020903103,832.953205081128,867.504638671875,80180117,0.0,0.0,0.03393858607338185,-0.0488454268318389,1
2020-11-05 00:00:00+05:30,886.4354619573483,889.1560327894556,876.0292050636682,886.4581298828125,37205373,0.0,0.0,0.021848288027548568,-0.035472864831666784,1
2020-11-06 00:00:00+05:30,902.3282736472202,924.9997976298748,896.9550756882459,920.080078125,66674086,0.0,0.0,0.03792841095228283,-0.012338729221943567,1
2020-11-09 00:00:00+05:30,935.0205053076456,938.1491583754546,923.1859307154128,929.8513793945312,35838510,0.0,0.0,0.01062005525589016,0.09227925071033671,1
2020-11-10 00:00:00+05:30,941.7767378395364,947.6713579150476,925.543924674604,945.2001342773438,36934242,0.0,0.0,0.016506675392369496,0.12654024753951032,0
2020-11-11 00:00:00+05:30,947.217858238175,949.9384288213168,896.9323084725518,905.5928344726562,56724780,0.0,0.0,-0.041903612122282885,0.04390546644118598,0
2020-11-12 00:00:00+05:30,898.2473016530297,910.6939707303044,890.9923666961812,897.7938232421875,40046527,0.0,0.0,-0.008612050508339353,0.012787624115843554,1
2020-11-13 00:00:00+05:30,898.7007816340105,923.4807818666762,898.5874420075651,905.2301635742188,45388670,0.0,0.0,0.008282904314463435,-0.01613980663622605,1
2020-11-14 00:00:00+05:30,913.6187335697492,913.8000769836484,904.7541349819926,907.9054565429688,5226220,0.0,0.0,0.002955373203856526,-0.023601538200494487,0
2020-11-17 00:00:00+05:30,945.4041769988106,945.4041769988106,900.0610116001939,903.8018188476562,46542562,0.0,0.0,-0.004519895398512053,-0.043798465455507696,0
2020-11-18 00:00:00+05:30,903.801832450074,909.8098520291384,888.7705994600573,901.05859375,30402290,0.0,0.0,-0.003035206436244886,-0.005006930874510096,0
2020-11-19 00:00:00+05:30,901.0586339089176,911.6008986042737,892.4434427638029,894.6879272460938,27796343,0.0,0.0,-0.007070202257761005,-0.0034594757901958983,0
2020-11-20 00:00:00+05:30,895.5267495451352,899.5169641211087,859.2522514859126,861.292724609375,57471248,0.0,0.0,-0.03732609060626457,-0.04853731209238632,1
2020-11-23 00:00:00+05:30,884.644369365096,893.2595600473776,873.4219475565428,884.5083618164062,45327567,0.0,0.0,0.02695440997433285,-0.02577040875561165,1
2020-11-24 00:00:00+05:30,890.5390386169317,895.0733434410346,876.0292271989675,890.5617065429688,30936268,0.0,0.0,0.00684373940132299,-0.014649353462873771,0
2020-11-25 00:00:00+05:30,897.7938413094128,903.6657931642696,880.654192057057,883.193359375,32637879,0.0,0.0,-0.008273819897973822,-0.01982693966731841,1
2020-11-26 00:00:00+05:30,885.5739443403047,890.9924179780169,875.1450197156285,885.369873046875,25838637,0.0,0.0,0.0024643682482115015,-0.01041486524569557,0
2020-11-27 00:00:00+05:30,879.8833317328676,886.956863707273,871.2228051404243,875.0316162109375,47336811,0.0,0.0,-0.011676766005556338,0.01595147759757709,1
2020-12-01 00:00:00+05:30,879.8152745444881,891.5591779283297,875.1449626736697,886.4127197265625,19750687,0.0,0.0,0.013006505484804531,0.002153012896616957,1
2020-12-02 00:00:00+05:30,888.0450890461269,889.6321436054803,877.3894853981996,887.8864135742188,22188887,0.0,0.0,0.0016625368915179628,-0.0030040512062158298,1
2020-12-03 00:00:00+05:30,894.1665064634373,898.2927286508155,888.1131507545629,890.5617065429688,27785372,0.0,0.0,0.0030131027210795747,0.008342847112418283,0
2020-12-04 00:00:00+05:30,892.806192431299,892.806192431299,879.6566964271353,882.7173461914062,18464552,0.0,0.0,-0.008808328826548362,-0.0029959533706974684,1
2020-12-07 00:00:00+05:30,879.9286890581647,890.9923750186222,879.9286890581647,887.9090576171875,18242188,0.0,0.0,0.005881510597000927,0.01471654414272705,1
2020-12-08 00:00:00+05:30,889.2466786868488,913.323851163145,884.1908922431836,904.0285034179688,43403061,0.0,0.0,0.018154388292917822,0.019873117002247254,1
2020-12-09 00:00:00+05:30,911.374225280082,922.1885651259228,906.522509499852,919.08251953125,29175254,0.0,0.0,0.016652147643978932,0.03513524419351133,0
2020-12-10 00:00:00+05:30,916.6566737897788,919.785327281666,907.315989197472,910.0365600585938,16065507,0.0,0.0,-0.009842380069713275,0.021868056275655023,0
2020-12-11 00:00:00+05:30,912.7571538037538,924.0929759507372,895.1866924423914,909.4924926757812,26944202,0.0,0.0,-0.0005978522256044894,0.030332638867809347,0
2020-12-14 00:00:00+05:30,910.467220412345,913.6639373326992,900.6731183081919,902.9176025390624,17312747,0.0,0.0,-0.0072291857158437445,0.01690324565688317,0
2020-12-15 00:00:00+05:30,902.1921882018914,902.1921882018914,889.2240359631435,895.2320556640625,18551265,0.0,0.0,-0.008511902806399685,-0.009730276999727838,1
2020-12-16 00:00:00+05:30,901.4213476389596,904.5727289498444,891.3098338764274,896.2295532226562,18561011,0.0,0.0,0.0011142335132914294,-0.024864977652114595,1
2020-12-17 00:00:00+05:30,899.8343145472157,909.1296626703094,896.5015899774218,900.3330688476562,20252358,0.0,0.0,0.004578643507396674,-0.010662748769470043,1
2020-12-18 00:00:00+05:30,897.8392714360722,909.0843613071538,890.9924186751066,903.031005859375,18466344,0.0,0.0,0.002996598820003138,-0.007104497143672006,0
2020-12-21 00:00:00+05:30,911.3968279822236,916.8379694209408,841.2283275836958,879.5205688476562,44135540,0.0,0.0,-0.026035027434462066,-0.02591270081080732,0
2020-12-22 00:00:00+05:30,883.7376098965668,888.2265790134423,856.2823129435187,878.160400390625,28140001,0.0,0.0,-0.0015464885134105488,-0.01906953081653684,1
2020-12-23 00:00:00+05:30,875.1223093610237,884.8484079017386,870.8826879671385,881.40234375,19501410,0.0,0.0,0.0036917439660599793,-0.016543986325089022,1
2020-12-24 00:00:00+05:30,882.8306298588741,906.3183777688924,882.3318755488342,904.2099609375,20776988,0.0,0.0,0.025876510709584855,0.00430606430440883,1
2020-12-28 00:00:00+05:30,909.900545527166,915.0243362502358,904.7314189530316,908.35888671875,17221499,0.0,0.0,0.0045884539658780366,0.005899997701966697,0
2020-12-29 00:00:00+05:30,910.9434754302608,912.439798429375,898.9501635431251,902.3509521484376,18611939,0.0,0.0,-0.006614053826252242,0.02595775938554068,1
2020-12-30 00:00:00+05:30,904.7087428928894,910.127216599158,895.7761410801606,904.8220825195312,22043630,0.0,0.0,0.0027385468649532285,0.03036083398550704,0
2020-12-31 00:00:00+05:30,903.9151605691492,912.2582756026694,897.1590400316046,900.197021484375,18781189,0.0,0.0,-0.005111569583135633,0.021323607621023033,1
2021-01-01 00:00:00+05:30,901.4213814086116,905.5022677403856,898.7008105101149,901.1947021484376,10015175,0.0,0.0,0.0011082914520395004,-0.003334688755182613,1
2021-01-04 00:00:00+05:30,904.6406964491767,906.363698565092,892.3527025549105,902.713623046875,24513534,0.0,0.0,0.0016854525385205932,-0.006214794344410857,0
2021-01-05 00:00:00+05:30,892.80613046262,899.4262438413816,886.9115106039434,891.4912109375,24123091,0.0,0.0,-0.012431863021515777,-0.012034941820675549,0
2021-01-06 00:00:00+05:30,891.4005200596658,891.4458559107388,863.8546128646693,867.9808349609375,46401468,0.0,0.0,-0.0263719660812346,-0.040716565466668464,0
2021-01-07 00:00:00+05:30,870.814757093236,881.9238397966232,863.8546244352824,866.5751953125,32325918,0.0,0.0,-0.0016194362730379552,-0.037349408373329784,1
2021-01-08 00:00:00+05:30,869.6811807226603,878.9311936650147,867.0059456976594,876.800048828125,27540187,0.0,0.0,0.011799153230941162,-0.027069237382505773,0
2021-01-11 00:00:00+05:30,879.1125050229124,879.1125050229124,858.1186482532938,860.2724609375,33307825,0.0,0.0,-0.018849893898517323,-0.04701508986440894,1
2021-01-12 00:00:00+05:30,862.87970997784,888.7252828199374,861.4740587259083,887.3876953125,41161546,0.0,0.0,0.03151935649021076,-0.004602979339173419,0
2021-01-13 00:00:00+05:30,890.3349713085404,895.5040980209848,869.8852636562669,879.112548828125,26619458,0.0,0.0,-0.009325288741423021,0.01282483831303538,1
2021-01-14 00:00:00+05:30,881.9237826562116,891.8539526683576,879.225879879633,888.997314453125,21553242,0.0,0.0,0.011244027443558346,0.025874406816524642,0
2021-01-15 00:00:00+05:30,888.9973558240713,894.9826476255291,870.6107298685408,878.5004272460938,20593268,0.0,0.0,-0.01180755783664933,0.0019393000949776695,1
2021-01-18 00:00:00+05:30,883.7828382090427,905.5021875578412,872.106998334172,899.5848999023438,35100458,0.0,0.0,0.024000526354147844,0.04569766062487024,1
2021-01-19 00:00:00+05:30,904.4366011613524,920.918820254768,904.4366011613524,914.2987670898438,32006615,0.0,0.0,0.016356285203428023,0.030326171885747044,1
2021-01-20 00:00:00+05:30,916.5659852036084,933.1615451092316,907.4973158868204,931.6652221679688,30924537,0.0,0.0,0.01899428906964551,0.059779232374623126,1
2021-01-21 00:00:00+05:30,944.0438358240184,961.2742166156672,940.869846715687,951.9335327148438,39087742,0.0,0.0,0.021754928771207105,0.07079461010569488,0
2021-01-22 00:00:00+05:30,957.1933717044934,959.165840987856,922.8006124178714,929.3527221679688,30532660,0.0,0.0,-0.023720994975853227,0.057885338862367686,0
2021-01-25 00:00:00+05:30,922.7099765082172,922.7099765082172,876.0292211149126,880.110107421875,54207104,0.0,0.0,-0.052985926195193045,-0.021648643149282387,0
2021-01-27 00:00:00+05:30,872.8552326609131,872.8552326609131,856.0782689298538,859.2522583007812,42370131,0.0,0.0,-0.023699135989010633,-0.060206259453102096,0
2021-01-28 00:00:00+05:30,852.5188662993975,872.0844660705677,847.9165573927713,850.8865356445312,34067814,0.0,0.0,-0.009736049658797152,-0.08670355466899038,0
2021-01-29 00:00:00+05:30,858.9347876285253,867.4593064405973,829.7791594362084,835.1976928710938,43712383,0.0,0.0,-0.018438231322526977,-0.12263024237714171,1
2021-02-01 00:00:00+05:30,843.110096652801,863.7865428347654,837.9409701152957,859.3883056640625,34180952,0.0,0.0,0.028963936322441874,-0.07528295213973779,1
2021-02-02 00:00:00+05:30,867.9808869129354,879.6567282728388,841.092407917175,873.218017578125,41470034,0.0,0.0,0.016092506522271233,-0.00783094045350663,1
2021-02-03 00:00:00+05:30,874.3515418529886,885.0978176672972,861.5193971120666,875.4171142578125,30301696,0.0,0.0,0.0025183821627807745,0.01881270116065581,0
2021-02-04 00:00:00+05:30,872.4017132446297,879.656648554206,863.7865225405493,872.5377807617188,25626981,0.0,0.0,-0.0032890989326098685,0.025445513837855094,0
2021-02-05 00:00:00+05:30,875.1450294447208,881.7651430554548,870.5880568440388,872.2883911132812,20248046,0.0,0.0,-0.0002858210314053977,0.04440948359745067,1
2021-02-08 00:00:00+05:30,876.5053344964492,892.8062122999959,874.6916604980441,884.8485107421875,21183400,0.0,0.0,0.014399044807733796,0.029625961757126174,1
2021-02-09 00:00:00+05:30,889.6095123241837,902.1468540671392,885.2338830875444,886.9795532226562,19604141,0.0,0.0,0.0024083698560799505,0.015759564470164023,1
2021-02-10 00:00:00+05:30,885.8913937556059,899.9477267102546,873.8980819416108,895.2093505859375,21234156,0.0,0.0,0.009278452173311136,0.022608920942681188,1
2021-02-11 00:00:00+05:30,897.793837177367,935.9727980522624,894.2797692311354,932.1185913085938,42539278,0.0,0.0,0.0412297310104035,0.06828450510745965,0
2021-02-12 00:00:00+05:30,932.027983547643,942.2301692248576,913.8453687465834,925.7252807617188,30497029,0.0,0.0,-0.0068589025114277336,0.06126057642500227,0
2021-02-15 00:00:00+05:30,928.6498147101008,934.6577737945664,918.1982231005434,921.644287109375,15791099,0.0,0.0,-0.004408428436766698,0.041584266595334096,1
2021-02-16 00:00:00+05:30,924.8864053509031,942.864948032298,922.7325927047402,933.8416748046876,21421660,0.0,0.0,0.013234376717690344,0.05283337300365898,1
2021-02-17 00:00:00+05:30,934.0683329596526,950.3692089797069,929.8061035808392,944.6106567382812,23742994,0.0,0.0,0.011531914053681591,0.05518408193570523,0
2021-02-18 00:00:00+05:30,945.4041141538684,956.0143812893422,933.6602109891348,937.5597534179688,18646877,0.0,0.0,-0.007464348692252876,0.005837413994431939,1
2021-02-19 00:00:00+05:30,932.708199212136,954.4502194028356,931.0304727699604,943.2731323242188,23403483,0.0,0.0,0.006093882427675945,0.018955787345529718,0
2021-02-22 00:00:00+05:30,943.1370313830364,947.6260001116776,904.5727145749872,910.5352783203124,23804335,0.0,0.0,-0.034706653759172035,-0.012053466770682975,1
2021-02-23 00:00:00+05:30,928.627233675732,930.8490501461664,913.0291825324456,917.4954833984376,25644108,0.0,0.0,0.007644080623613991,-0.017504242793264457,1
2021-02-24 00:00:00+05:30,920.4654582700598,936.4489240552962,918.7197282010852,934.5218505859376,10807663,0.0,0.0,0.018557439786443197,-0.01068038570216856,1
2021-02-25 00:00:00+05:30,941.3233367992898,975.7841010050624,939.9630213818828,972.3153686523438,34855693,0.0,0.0,0.04044155633462165,0.037070293501475504,0
2021-02-26 00:00:00+05:30,959.9139702500598,967.576928004242,938.9200542247918,945.7669067382812,37481215,0.0,0.0,-0.02730437342655545,0.0026437458341657116,1
2021-03-01 00:00:00+05:30,956.8306484903324,957.646873714604,935.2019693603648,952.9765014648438,17680764,0.0,0.0,0.007623014376160198,0.046611289156004876,1
2021-03-02 00:00:00+05:30,962.1811437745008,965.8085514456496,947.263250572338,954.9262084960938,17150760,0.0,0.0,0.0020459130191070596,0.040796631454807164,1
2021-03-03 00:00:00+05:30,961.750393670414,1006.572077071357,955.4703590572256,998.5009765625,31924461,0.0,0.0,0.04563155527486451,0.06846188340748594,0
2021-03-04 00:00:00+05:30,988.4801874020636,992.9918242849484,978.3686732860034,986.5984497070312,21435754,0.0,0.0,-0.011920395808169504,0.014689761691707437,1
2021-03-05 00:00:00+05:30,977.5977682721734,1002.9672532884404,976.260120871694,987.890625,25511666,0.0,0.0,0.001309727674265515,0.0445392178152999,1
2021-03-08 00:00:00+05:30,983.2657240329896,1012.0132716669716,983.039044773577,993.5133056640624,19506841,0.0,0.0,0.00569160241202038,0.042537044866173046,0
2021-03-09 00:00:00+05:30,997.548696502313,1003.8060628939456,973.3355160603488,993.490478515625,15154484,0.0,0.0,-2.2976187945555893e-05,0.040384555033069924,0
2021-03-10 00:00:00+05:30,1000.7228083320848,1004.3956118787132,984.0591848216624,989.3643188476562,11519358,0.0,0.0,-0.0041531949799192835,-0.009150374340441969,0
2021-03-12 00:00:00+05:30,995.2816157511662,1000.4507422731192,963.0426687169552,969.2546997070312,16864952,0.0,0.0,-0.020325797845678673,-0.017579340414684563,0
2021-03-15 00:00:00+05:30,970.3655452396614,974.378367439583,943.3636702802957,956.2411499023438,16698099,0.0,0.0,-0.013426346871076356,-0.032037428331356255,0
2021-03-16 00:00:00+05:30,958.5536241227466,963.9948252863044,950.1651731263198,952.4776611328124,13873801,0.0,0.0,-0.003935710955249805,-0.041303568152841086,0
2021-03-17 00:00:00+05:30,951.3215496881083,953.566034236816,922.778012469734,931.9600219726562,19210236,0.0,0.0,-0.02154133372089151,-0.06193361473871539,0
2021-03-18 00:00:00+05:30,939.9177225056252,945.3135885679563,907.3160267693696,910.9888305664062,20647480,0.0,0.0,-0.022502243563903956,-0.07921802594673755,1
2021-03-19 00:00:00+05:30,902.7816639429236,950.3239190123004,899.0635245309819,944.0438842773438,41787429,0.0,0.0,0.03628480679657242,-0.026010516572483766,0
2021-03-22 00:00:00+05:30,939.0560976937982,940.416353017528,921.9163888767762,935.1565551757812,18572478,0.0,0.0,-0.009414105900771408,-0.022049453455036727,1
2021-03-23 00:00:00+05:30,934.9525516306612,956.6038970524452,932.2546489163942,946.5377197265624,17421165,0.0,0.0,0.01217033071926843,-0.0062363052160041565,0
2021-03-24 00:00:00+05:30,943.0235744782576,943.0235744782576,925.181100240172,928.3097534179688,16822814,0.0,0.0,-0.019257517084326436,-0.003916765170850378,0
2021-03-25 00:00:00+05:30,931.3477881428614,931.3477881428614,900.0610147041692,902.9856567382812,22001648,0.0,0.0,-0.027279791671310116,-0.008785150332906944,1
2021-03-26 00:00:00+05:30,912.303674731854,913.0745041101142,894.937285828174,904.4366455078124,20180202,0.0,0.0,0.0016068790890568785,-0.041954870349962925,1
2021-03-30 00:00:00+05:30,910.4899757979094,929.035337372419,903.0310289019576,920.1480712890624,20441701,0.0,0.0,0.017371505079196048,-0.016049167172760392,0
2021-03-31 00:00:00+05:30,915.0243084377212,929.4887232737644,906.40905776399,908.2681274414062,16250796,0.0,0.0,-0.012910904471074014,-0.04043113284086719,1
2021-04-01 00:00:00+05:30,915.0242884490824,920.465429845356,908.290775524704,916.7699584960938,11723312,0.0,0.0,0.00936048595984218,-0.012430974552821716,0
2021-04-05 00:00:00+05:30,918.1755651744064,918.1982330976556,889.6774280781696,903.507080078125,14875099,0.0,0.0,-0.014466964471355204,0.0005774436569980779,0
2021-04-06 00:00:00+05:30,908.6762538058488,909.107004338236,892.8061280725167,899.74365234375,14009194,0.0,0.0,-0.004165355000925519,-0.005188857823675841,1
2021-04-07 00:00:00+05:30,906.8625335398098,928.128465159544,903.8245518752842,908.15478515625,24266353,0.0,0.0,0.009348365826854943,-0.013034082781927303,1
2021-04-08 00:00:00+05:30,911.850225266319,916.8379481306634,903.6884533297168,909.288330078125,15369188,0.0,0.0,0.001248184715207934,0.0011232394993234696,0
2021-04-09 00:00:00+05:30,906.1597285641936,909.7418004729616,897.7938848658578,898.7234497070312,14037885,0.0,0.0,-0.011618845223919316,-0.019684882365328282,0
2021-04-12 00:00:00+05:30,888.271878488836,889.3601188333347,861.632807894605,866.5751953125,20901482,0.0,0.0,-0.0357710198893898,-0.04087614317580279,1
2021-04-13 00:00:00+05:30,872.4017415275625,879.9287521472845,869.6131669055775,875.9385375976562,19411189,0.0,0.0,0.010804996884061113,-0.02645766345123257,1
2021-04-15 00:00:00+05:30,873.4446120904353,889.1786704861084,867.4139846330557,881.6063842773438,19723716,0.0,0.0,0.006470598605276656,-0.029233343602697137,0
2021-04-16 00:00:00+05:30,878.1149969863354,884.1456245317884,873.5126286216039,876.0745239257812,15656948,0.0,0.0,-0.006274750784724614,-0.03652725439629256,0
2021-04-19 00:00:00+05:30,863.3330655330114,868.9556101628922,856.9850274045621,862.2901611328125,18478808,0.0,0.0,-0.015734235406366537,-0.04053893173266521,0
2021-04-20 00:00:00+05:30,866.2803940149797,870.1345408290238,857.1891171314771,862.0408325195312,17203668,0.0,0.0,-0.0002891470000697671,-0.0052325093280953805,1
2021-04-22 00:00:00+05:30,858.0053442180699,868.0715224771913,850.9544798546892,864.42138671875,14490954,0.0,0.0,0.0027615329917272113,-0.013148355032412518,0
2021-04-23 00:00:00+05:30,864.2399827290652,870.0892067348701,859.4109352555885,863.4918212890625,11828857,0.0,0.0,-0.0010753614428907765,-0.020547223013964278,1
2021-04-26 00:00:00+05:30,870.5880540621903,889.6321696188024,866.7338471259807,878.6817626953125,20846778,0.0,0.0,0.017591297371611248,0.0029760467840658222,1
2021-04-27 00:00:00+05:30,879.6566357896455,905.592879224886,878.8631384956852,901.716064453125,19992524,0.0,0.0,0.026214612315562213,0.045722316103569804,1
2021-04-28 00:00:00+05:30,905.8876517747104,910.4899602170952,897.861946907099,905.6382446289062,17122437,0.0,0.0,0.004349684263593501,0.05057464851398108,1
2021-04-29 00:00:00+05:30,917.246156900355,927.0403205523228,910.1726842149144,917.7676391601562,17412606,0.0,0.0,0.013393200434264063,0.0617132491873007,0
2021-04-30 00:00:00+05:30,910.716629346936,923.1859662205168,901.2172701969536,904.3685913085938,19828769,0.0,0.0,-0.014599608092331406,0.047338919734651874,0
2021-05-03 00:00:00+05:30,891.4458158814281,897.3404357451366,881.0622873144365,888.2944946289062,23640186,0.0,0.0,-0.01777383340616545,0.010939947022579721,0
2021-05-04 00:00:00+05:30,884.190958253908,892.2620588404909,866.5071582786076,869.0463256835938,21849830,0.0,0.0,-0.02166867976971265,-0.03623062741966887,1
2021-05-05 00:00:00+05:30,872.1070167804479,878.9764773257763,865.1694924935965,870.6333618164062,12393609,0.0,0.0,0.0018261812816067202,-0.03865216936244076,1
2021-05-06 00:00:00+05:30,871.4269155650811,877.3895395810054,864.51205875474,875.5758056640625,14624666,0.0,0.0,0.005676837190507822,-0.04597223926385463,1
